FL_DATE,OP_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,Unnamed: 27,llm_delay_minutes,llm_delay_explain
2018-08-07,OH,5243,CLT,MYR,755,753.0,-2.0,23.0,816.0,851.0,3.0,851,854.0,3.0,0.0,,0.0,56.0,61.0,35.0,157.0,,,,,,,25,"There is a possibility of operational delays as it's a shorter haul journey, often prone to minor scheduling adjustments. The carrier 'OH' may also have internal logistical factors influencing departure times."
2018-08-29,F9,983,MCO,MEM,945,1016.0,31.0,19.0,1035.0,1114.0,6.0,1050,1120.0,30.0,0.0,,0.0,125.0,124.0,99.0,684.0,30.0,0.0,0.0,0.0,0.0,,30,Flights operating on short routes during peak hours are more susceptible to delays due to congestion at the airport.  This flight fits that profile as it is a relatively short route and departs during a typical busy morning hour. Airlines often utilize strategies like reducing pre-departure preparation time for shorter journeys.
2018-12-14,AS,8,SEA,EWR,805,800.0,-5.0,25.0,825.0,1554.0,7.0,1630,1601.0,-29.0,0.0,,0.0,325.0,301.0,269.0,2402.0,,,,,,,30,"The flight has a late arrival time, which could indicate  operational challenges at the origin airport leading to a departure delay. This long-haul route typically faces potential scheduling complexities throughout the day."
2018-08-02,AS,616,SEA,LAS,1940,2058.0,78.0,18.0,2116.0,2318.0,10.0,2209,2328.0,79.0,0.0,,0.0,149.0,150.0,122.0,867.0,78.0,0.0,1.0,0.0,0.0,,30,Flights from SEA to LAS are often subject to moderate delays due to air traffic congestion.
2018-02-15,F9,1263,MCO,ORD,1720,1722.0,2.0,14.0,1736.0,1908.0,13.0,1927,1921.0,-6.0,0.0,,0.0,187.0,179.0,152.0,1005.0,,,,,,,30,This flight is departing in the late afternoon and heading to a major hub airport.  Flights during this time often experience slight delays due to traffic congestion.
2018-10-25,AA,12,DFW,JAX,1505,1516.0,11.0,13.0,1529.0,1818.0,7.0,1824,1825.0,1.0,0.0,,0.0,139.0,129.0,109.0,918.0,,,,,,,30,Late arrival of previous flights could cause a delay for this flight as crews and aircraft may not be available on time.  There is also a possibility that operational issues like gate availability might contribute to the delay.
2018-10-21,YV,6169,IAD,RIC,830,827.0,-3.0,12.0,839.0,902.0,6.0,923,908.0,-15.0,0.0,,0.0,53.0,41.0,23.0,100.0,,,,,,,30,"Short distance flights often experience delays due to air traffic congestion at busy airports like IAD. Additionally,  a carrier's operational efficiency can play a role in on-time performance. "
2018-11-26,UA,1701,LAX,BWI,2140,2135.0,-5.0,15.0,2150.0,517.0,4.0,535,521.0,-14.0,0.0,,0.0,295.0,286.0,267.0,2329.0,,,,,,,30,"This flight has a late arrival time at BWI, indicating it could be facing operational delays like ground congestion or maintenance issues.  The long distance between LAX and BWI also suggests potential scheduling conflicts or adjustments needed for the route."
2018-06-20,EV,4030,IAH,LFT,755,753.0,-2.0,15.0,808.0,847.0,6.0,901,853.0,-8.0,0.0,,0.0,66.0,60.0,39.0,201.0,,,,,,,30,The short flight distance and relatively early scheduled departure time suggest a potential delay due to typical airport operations and passenger flow in the morning.
2018-02-14,B6,123,JFK,LAX,726,725.0,-1.0,23.0,748.0,1051.0,6.0,1053,1057.0,4.0,0.0,,0.0,387.0,392.0,363.0,2475.0,,,,,,,15,This evening flight from JFK to LAX  often experiences minor delays due to air traffic congestion in the busy New York airspace. There is also a possibility of operational delays for this specific flight depending on pre-flight preparations and maintenance needs. It's common for flights of this distance between major hubs to have some slight variations.
2018-10-22,UA,340,IAD,SFO,1730,1725.0,-5.0,22.0,1747.0,1949.0,12.0,2007,2001.0,-6.0,0.0,,0.0,337.0,336.0,302.0,2419.0,,,,,,,60,United Airlines flights frequently experience delays due to high passenger volumes during peak travel seasons.  Long-haul flights like this one often encounter scheduling challenges that can contribute to delays. The distance between IAD and SFO also increases the likelihood of encountering unforeseen circumstances impacting flight schedules.
2018-01-02,WN,6457,PHX,OKC,1120,1128.0,8.0,17.0,1145.0,1423.0,3.0,1425,1426.0,1.0,0.0,,0.0,125.0,118.0,98.0,833.0,,,,,,,60,"This flight is relatively short distance with a scheduled departure time during peak hours, suggesting potential for minor delays due to traffic and congestion at the airport."
2018-04-03,9E,3406,DTW,CLE,1350,1712.0,202.0,22.0,1734.0,1756.0,5.0,1442,1801.0,199.0,0.0,,0.0,52.0,49.0,22.0,95.0,154.0,0.0,0.0,0.0,45.0,,60,"Short-haul flights like this are more susceptible to delays due to air traffic congestion and turnaround times. Additionally, flights departing in the early afternoon can experience delays as airports tend to be busier during that time slot."
2018-12-23,DL,1564,ATL,RDU,1355,1419.0,24.0,11.0,1430.0,1528.0,3.0,1518,1531.0,13.0,0.0,,0.0,83.0,72.0,58.0,356.0,,,,,,,5,"This flight is a relatively short distance and has ample time between departure and arrival. It's possible that due to the airline's typical schedule patterns, there might be minor scheduling adjustments."
2018-11-02,DL,1672,ATL,BUF,817,811.0,-6.0,19.0,830.0,947.0,4.0,1015,951.0,-24.0,0.0,,0.0,118.0,100.0,77.0,712.0,,,,,,,30,"This flight is a relatively long-haul domestic route with an early morning departure from Atlanta.  It is possible that there might be delays due to congestion at one of the busiest airports in the US, especially during peak traffic hours."
2018-07-27,DL,2900,ATL,EYW,1205,1201.0,-4.0,9.0,1210.0,1335.0,2.0,1355,1337.0,-18.0,0.0,,0.0,110.0,96.0,85.0,646.0,,,,,,,30,This flight is scheduled to depart at midday and arrive in the early afternoon.  Flights departing and arriving within this timeframe often experience delays due to air traffic congestion.
2018-08-15,WN,1073,SFO,LAX,2110,2232.0,82.0,14.0,2246.0,2336.0,4.0,2240,2340.0,60.0,0.0,,0.0,90.0,68.0,50.0,337.0,0.0,0.0,0.0,0.0,60.0,,25,"This flight is a relatively short hop between two major airports, which often allows for smoother operations.  Departing at night can sometimes lead to more congested air traffic control schedules. There's a possibility the late departure time could contribute to a delay."
2018-02-14,UA,1585,EWR,SAV,744,739.0,-5.0,15.0,754.0,943.0,4.0,1014,947.0,-27.0,0.0,,0.0,150.0,128.0,109.0,708.0,,,,,,,30,"High traffic volume is common during peak travel periods, which can lead to delays in departure times.  Airlines may also experience maintenance issues that require additional time for repairs before a flight can take off. Operational factors like air traffic control restrictions can further contribute to scheduling adjustments."
2018-03-27,WN,2008,MKE,LAS,515,513.0,-2.0,8.0,521.0,656.0,4.0,715,700.0,-15.0,0.0,,0.0,240.0,227.0,215.0,1524.0,,,,,,,30,This Southwest Airlines flight is a long-haul route with a relatively early departure time from Milwaukee.  Early morning flights at smaller airports sometimes experience delays due to staffing and logistical preparations for the day.
2018-05-30,WN,2007,MCO,MSY,955,958.0,3.0,8.0,1006.0,1023.0,3.0,1040,1026.0,-14.0,0.0,,0.0,105.0,88.0,77.0,551.0,,,,,,,30,Flights originating in MCO are frequently experiencing delays due to high traffic volume during peak hours. The short flight distance suggests that the delay is likely related to ground operations and airport congestion rather than air traffic control or mechanical issues.
2018-05-30,DL,451,JFK,SJU,1855,1855.0,0.0,38.0,1933.0,2241.0,4.0,2305,2245.0,-20.0,0.0,,0.0,250.0,230.0,188.0,1598.0,,,,,,,45,"This flight is during a peak travel period with high passenger volumes, which can lead to delays at the JFK airport. Additionally, long-haul flights like this one are more susceptible to minor logistical issues that could result in some extra time needed for preparation."
2018-02-07,WN,1501,STL,LGA,1305,,,,,,,1620,,,1.0,B,0.0,135.0,,,888.0,,,,,,,45," Southwest Airlines (WN) flights are often delayed due to air traffic congestion at major airports like LGA.  The fact that it's a relatively long flight distance can contribute to potential scheduling issues.  Additionally, this timeframe could be susceptible to operational delays common with budget airlines during peak travel periods."
2018-06-26,DL,2156,SYR,ATL,1200,1201.0,1.0,9.0,1210.0,1356.0,6.0,1418,1402.0,-16.0,0.0,,0.0,138.0,121.0,106.0,794.0,,,,,,,60,"This flight is a relatively short regional route, which tends to be less susceptible to delays than long-haul flights. The departure time of 12:00 PM is during peak travel hours, so there's a chance for some congestion at the airport."
2018-09-01,DL,778,PHL,ATL,705,702.0,-3.0,13.0,715.0,849.0,7.0,913,856.0,-17.0,0.0,,0.0,128.0,114.0,94.0,666.0,,,,,,,20,This flight is a relatively short-haul flight from Philadelphia to Atlanta during the typical morning rush hour. Airlines often experience delays in high-traffic areas like this.
2018-10-30,OO,3084,ORD,DTW,1045,1043.0,-2.0,14.0,1057.0,1245.0,9.0,1308,1254.0,-14.0,0.0,,0.0,83.0,71.0,48.0,235.0,,,,,,,60,This flight is during rush hour departure at ORD  which could lead to delays on the ground. The short distance and scheduled arrival time makes it less likely that air traffic would be a factor.
2018-11-12,9E,5239,CWA,MSP,1323,1305.0,-18.0,11.0,1316.0,1350.0,6.0,1430,1356.0,-34.0,0.0,,0.0,67.0,51.0,34.0,175.0,,,,,,,30,"Flights from this origin often experience delays due to air traffic congestion.  It is a busy departure time with many other flights also taking off. Additionally, the airline (9E) has historically had a higher than average rate of delays."
2018-11-28,YV,5839,PHX,MRY,1445,1440.0,-5.0,17.0,1457.0,1540.0,2.0,1535,1542.0,7.0,0.0,,0.0,110.0,122.0,103.0,598.0,,,,,,,20,"This flight has a relatively short departure time window considering the distance to cover.  Additionally, flights departing around that time from PHX can often be affected by air traffic congestion."
2018-11-05,UA,1169,IAH,LAX,725,722.0,-3.0,15.0,737.0,854.0,19.0,913,913.0,0.0,0.0,,0.0,228.0,231.0,197.0,1379.0,,,,,,,30,This flight is likely delayed due to high traffic volume at IAH airport during peak hours and potential congestion on the route between IAH and LAX.
2018-07-11,AA,1352,EWR,PHX,645,635.0,-10.0,18.0,653.0,817.0,27.0,911,844.0,-27.0,0.0,,0.0,326.0,309.0,264.0,2133.0,,,,,,,30,"This flight is over a long distance and departs in the late morning, which can sometimes lead to congestion at the airport.  The arrival time is also later in the afternoon, increasing the likelihood of potential delays."
2018-06-15,YX,4556,DCA,MCI,830,829.0,-1.0,11.0,840.0,954.0,5.0,1019,959.0,-20.0,0.0,,0.0,169.0,150.0,134.0,949.0,,,,,,,60,"YX flights often experience delays due to air traffic congestion out of DCA.  The longer distance between airports can also contribute to schedule issues. Additionally, with a late afternoon departure time, there may be increased likelihood for delays. "
2018-07-09,OO,5461,SFO,RNO,1040,1042.0,2.0,37.0,1119.0,1154.0,6.0,1152,1200.0,8.0,0.0,,0.0,72.0,78.0,35.0,192.0,,,,,,,30,The flight departs in the morning and travels a relatively short distance. This type of flight typically experiences delays due to air traffic congestion at busy airports like SFO.
2018-09-02,OH,5570,SAV,PHL,750,743.0,-7.0,14.0,757.0,938.0,6.0,949,944.0,-5.0,0.0,,0.0,119.0,121.0,101.0,629.0,,,,,,,30,"This flight has a relatively short distance and is scheduled to depart at 7:50 AM. However, early morning flights can sometimes experience minor delays due to pre-flight preparation and operational logistics."
2018-07-01,EV,4357,DAY,EWR,1050,1041.0,-9.0,10.0,1051.0,1218.0,8.0,1240,1226.0,-14.0,0.0,,0.0,110.0,105.0,87.0,533.0,,,,,,,30,This flight is relatively short with a departure time in the late morning.  There could be airport congestion during this time that causes slight delays.
2018-10-25,AS,1076,SEA,SFO,1120,1143.0,23.0,33.0,1216.0,1359.0,5.0,1332,1404.0,32.0,0.0,,0.0,132.0,141.0,103.0,679.0,0.0,0.0,9.0,0.0,23.0,,30,This flight departs from SEA in the afternoon and arrives in SFO before evening.  There is a chance for potential traffic congestion during peak hours.
2018-06-17,OO,5425,SFO,ONT,1720,1844.0,84.0,12.0,1856.0,1951.0,4.0,1856,1955.0,59.0,0.0,,0.0,96.0,71.0,55.0,363.0,0.0,0.0,0.0,0.0,59.0,,30,This flight is scheduled to depart in the evening during a typically busy period at SFO airport.  The airline OO has also been known for occasional delays due to operational reasons.
2018-05-07,AA,2060,LGA,CLT,836,830.0,-6.0,23.0,853.0,1020.0,5.0,1042,1025.0,-17.0,0.0,,0.0,126.0,115.0,87.0,544.0,,,,,,,30,This flight is scheduled for a relatively early departure time and involves a significant distance.  Flights with longer distances often tend to experience occasional delays due to air traffic control or logistical factors.
2018-04-19,WN,2092,AUS,FLL,1235,1234.0,-1.0,14.0,1248.0,1558.0,5.0,1615,1603.0,-12.0,0.0,,0.0,160.0,149.0,130.0,1105.0,,,,,,,15, Southwest Airlines flights are often delayed due to their extensive network and operational processes. Long-haul flights sometimes experience delays because of air traffic congestion at major airports. The large distance between Austin (AUS) and Fort Lauderdale (FLL) could also contribute to potential delays. 
2018-05-29,WN,1308,MHT,BWI,1750,1817.0,27.0,18.0,1835.0,1939.0,3.0,1920,1942.0,22.0,0.0,,0.0,90.0,85.0,64.0,377.0,3.0,0.0,0.0,0.0,19.0,,45,"This flight is operated by Southwest Airlines (WN), which is known for occasional delays due to its point-to-point route structure and sometimes high passenger volume. The relatively short distance between Manchester (MHT) and Baltimore/Washington (BWI) might also contribute to a delay as airlines often prioritize longer routes with higher demand."
2018-09-19,WN,5503,BNA,SAN,800,829.0,29.0,8.0,837.0,1017.0,4.0,1015,1021.0,6.0,0.0,,0.0,255.0,232.0,220.0,1751.0,,,,,,,30,This flight is a cross-country route with a scheduled departure time early in the morning.  Early morning flights are often susceptible to delays due to operational factors such as crew availability and ground handling procedures.
2018-10-08,MQ,3547,ORD,ALO,1135,1205.0,30.0,9.0,1214.0,1256.0,4.0,1239,1300.0,21.0,0.0,,0.0,64.0,55.0,42.0,234.0,21.0,0.0,0.0,0.0,0.0,,60,"This flight has a short distance and scheduled arrival time, suggesting it may be impacted by delays from air traffic congestion at its origin airport."
2018-08-07,WN,157,HOU,HRL,2225,2235.0,10.0,6.0,2241.0,2321.0,2.0,2325,2323.0,-2.0,0.0,,0.0,60.0,48.0,40.0,277.0,,,,,,,15, Late departures on the route are common due to high traffic and limited gate availability at Houston. Southwest Airlines is known for a higher than average number of slight tardiness . 
2018-09-28,MQ,3497,BOS,SYR,1920,2218.0,178.0,,,,,2043,,,1.0,A,0.0,83.0,,,265.0,,,,,,,60,This flight might experience delays due to typical evening rush hour traffic at the origin airport and potential air traffic congestion during that time.
2018-02-02,DL,2421,AVL,ATL,1235,1232.0,-3.0,15.0,1247.0,1320.0,8.0,1348,1328.0,-20.0,0.0,,0.0,73.0,56.0,33.0,164.0,,,,,,,20,"This flight is a short-haul route between two major hubs, so delays are likely due to ground operations and air traffic congestion at the departure airport."
2018-01-08,YX,4400,LGA,IND,2010,2016.0,6.0,18.0,2034.0,2215.0,13.0,2244,2228.0,-16.0,0.0,,0.0,154.0,132.0,101.0,660.0,,,,,,,30,Flights from LGA to IND with a  distance of 660 miles tend to experience delays due to air traffic congestion. Longer distances often mean more time spent routing and navigating airspace. 
2018-08-01,OO,3111,ORD,CHO,1144,1248.0,64.0,22.0,1310.0,1538.0,5.0,1437,1543.0,66.0,0.0,,0.0,113.0,115.0,88.0,566.0,0.0,0.0,2.0,0.0,64.0,,60,"Airlines sometimes experience operational delays due to factors such as maintenance, air traffic congestion, or crew scheduling issues. This can result in a flight departing later than initially planned."
2018-04-08,WN,2413,DEN,MDW,625,624.0,-1.0,12.0,636.0,917.0,5.0,945,922.0,-23.0,0.0,,0.0,140.0,118.0,101.0,895.0,,,,,,,15,Southwest flights often experience slight delays due to operational reasons such as aircraft turnaround time and air traffic control. Short-haul flights like this tend to have less cushion for unexpected occurrences compared to longer journeys. It's also common for flights with multiple stops or transfers to  experience minor adjustments to the schedule.
2018-06-15,AA,334,SAT,DFW,1855,1850.0,-5.0,14.0,1904.0,1948.0,15.0,2005,2003.0,-2.0,0.0,,0.0,70.0,73.0,44.0,247.0,,,,,,,30,This flight has a short cruising time and is departing in the late afternoon which could lead to potential delays.
2018-06-12,YV,5797,PHX,ABQ,840,834.0,-6.0,34.0,908.0,1055.0,5.0,1059,1100.0,1.0,0.0,,0.0,79.0,86.0,47.0,328.0,,,,,,,10, Short-haul flights with a relatively close distance between origin and destination airports often have the potential for minimal delays.  The arrival time in this case permits some buffer for ground operations and traffic flow at both locations.
2018-09-18,DL,942,GSO,ATL,1012,1006.0,-6.0,16.0,1022.0,1109.0,4.0,1130,1113.0,-17.0,0.0,,0.0,78.0,67.0,47.0,306.0,,,,,,,45,This flight is a relatively short distance and scheduled for mid-morning departure. Short haul flights with early departures tend to face potential congestion at the origin airport.
2018-09-19,UA,1621,SMF,DEN,1055,1044.0,-11.0,9.0,1053.0,1345.0,4.0,1416,1349.0,-27.0,0.0,,0.0,141.0,125.0,112.0,909.0,,,,,,,30,"Flights with long distances tend to have higher probabilities of delays due to various operational factors such as air traffic control and maintenance.  Plus, flights scheduled in the mid-day often experience congestion, leading to potential delays."
2018-02-20,WN,5577,DEN,BOI,2210,2218.0,8.0,27.0,2245.0,19.0,2.0,10,21.0,11.0,0.0,,0.0,120.0,123.0,94.0,649.0,,,,,,,30,"Flights with late departure times are more prone to delays as there's less buffer time for unforeseen circumstances like air traffic congestion or maintenance issues. Additionally, the flight operates on a popular route between major airports, increasing the likelihood of congestion and impacting schedules."
2018-11-01,OH,5250,CRW,CLT,931,1244.0,193.0,22.0,1306.0,1355.0,13.0,1052,1408.0,196.0,0.0,,0.0,81.0,84.0,49.0,221.0,193.0,0.0,3.0,0.0,0.0,,60,This flight has a very short turnaround time from departure to arrival.  Airlines often schedule delays for flights with tight connections at the destination airport. This is to ensure that the aircraft can properly be turned around for the next flight.
2018-05-06,9E,3328,LGA,CHS,1450,1444.0,-6.0,30.0,1514.0,1701.0,3.0,1709,1704.0,-5.0,0.0,,0.0,139.0,140.0,107.0,641.0,,,,,,,60,"This flight operates on a relatively short schedule with limited turnaround time at the origin airport. The departure time is in the early afternoon, which can be a busy time for air traffic."
2018-04-03,OH,5601,CLT,ABE,930,942.0,12.0,19.0,1001.0,1107.0,4.0,1112,1111.0,-1.0,0.0,,0.0,102.0,89.0,66.0,481.0,,,,,,,60,"This flight has a relatively short distance and schedule, suggesting  it is likely to adhere to its scheduled departure time.  However, the early departure time could increase susceptibility to potential delays caused by operational factors at the origin airport."
2018-11-05,HA,226,HNL,OGG,1325,1322.0,-3.0,16.0,1338.0,1404.0,8.0,1410,1412.0,2.0,0.0,,0.0,45.0,50.0,26.0,100.0,,,,,,,60,"Haul has historically faced delays on routes between HNL and OGG due to limited aircraft availability in the region. Additionally, the short proximity of these airports might lead to occasional ground delays caused by air traffic congestion."
2018-04-29,DL,2962,MSP,IND,1245,1244.0,-1.0,11.0,1255.0,1500.0,4.0,1514,1504.0,-10.0,0.0,,0.0,89.0,80.0,65.0,503.0,,,,,,,60,"This flight is during a common peak travel period, so possible delays are likely due to traffic at the airport."
2018-08-13,WN,1644,ATL,GSP,1610,1617.0,7.0,8.0,1625.0,1658.0,2.0,1700,1700.0,0.0,0.0,,0.0,50.0,43.0,33.0,153.0,,,,,,,20,Southwest Airlines (WN) often experiences delays due to operational factors like aircraft maintenance and air traffic congestion at busy hubs like ATL. Short-haul flights with nearby destinations may also be susceptible to minor schedule disruptions.
2018-09-25,WN,4855,LAX,DEN,500,455.0,-5.0,11.0,506.0,754.0,13.0,815,807.0,-8.0,0.0,,0.0,135.0,132.0,108.0,862.0,,,,,,,35,This flight is likely delayed due to potential ground traffic congestion at LAX during a typical afternoon departure time.  Long-haul flights sometimes experience schedule adjustments for operational reasons. The distance between the airports suggests this could be a direct flight with limited stopover opportunities.
2018-10-26,DL,2568,ATL,LGA,1530,1603.0,33.0,28.0,1631.0,1807.0,8.0,1742,1815.0,33.0,0.0,,0.0,132.0,132.0,96.0,762.0,0.0,0.0,0.0,0.0,33.0,,20,There is a high probability of traffic congestion and airport delays at busy hubs like ATL during peak hours.  Additional time required for boarding due to long flight distance can sometimes cause scheduling issues.
2018-10-01,YV,6035,IAH,ORF,1200,1214.0,14.0,32.0,1246.0,1618.0,3.0,1554,1621.0,27.0,0.0,,0.0,174.0,187.0,152.0,1201.0,0.0,27.0,0.0,0.0,0.0,,30," Flights with long distances tend to be more susceptible to delays due to air traffic congestion and the need for refueling stops.  Additionally, busy hub airports like IAH can experience operational challenges leading to potential flight disruptions."
2018-08-28,YX,3663,EWR,SRQ,820,816.0,-4.0,22.0,838.0,1109.0,4.0,1124,1113.0,-11.0,0.0,,0.0,184.0,177.0,151.0,1034.0,,,,,,,60," Flights often experience delays due to air traffic congestion, especially during peak travel times.   Maintenance can sometimes lead unexpected delays, even if flights seem on schedule initially. Scheduling issues with the airline also contribute to potential flight disruptions."
2018-02-17,OH,5393,CLT,EWN,2005,2034.0,29.0,25.0,2059.0,2146.0,2.0,2104,2148.0,44.0,0.0,,0.0,59.0,74.0,47.0,221.0,0.0,0.0,15.0,0.0,29.0,,30,Flights departing in the late afternoon frequently experience slight delays due to air traffic congestion at major airports. The relatively short distance between Charlotte (CLT) and Erie (EWN) might contribute to this as well.
2018-04-24,UA,668,SJU,IAH,1645,1640.0,-5.0,15.0,1655.0,2015.0,11.0,2030,2026.0,-4.0,0.0,,0.0,285.0,286.0,260.0,2007.0,,,,,,,30,Flights with long distances often experience minor delays due to time needed for preparation and potential air traffic congestion.
2018-08-05,AA,1112,ORD,MSP,2215,2210.0,-5.0,20.0,2230.0,2329.0,5.0,2340,2334.0,-6.0,0.0,,0.0,85.0,84.0,59.0,334.0,,,,,,,60,Late evening departures from busy airports like ORD are sometimes delayed due to traffic congestion and the need for thorough security checks.
2018-09-20,AA,432,PHX,OGG,1045,1045.0,0.0,25.0,1110.0,1354.0,4.0,1418,1358.0,-20.0,0.0,,0.0,393.0,373.0,344.0,2845.0,,,,,,,30,This flight is a long-haul cross-country route with a relatively short layover. Flights departing in the morning are often subject to delays due to air traffic congestion.
2018-11-10,WN,3440,MCO,STL,655,654.0,-1.0,9.0,703.0,813.0,25.0,830,838.0,8.0,0.0,,0.0,155.0,164.0,130.0,882.0,,,,,,,15,Southwest flights often experience minor delays due to operational factors such as congestion at busy airports like MCO. Air traffic control can also sometimes cause short delays in departure times.
2018-02-09,9E,4006,JFK,BOS,1125,1119.0,-6.0,16.0,1135.0,1218.0,7.0,1246,1225.0,-21.0,0.0,,0.0,81.0,66.0,43.0,187.0,,,,,,,30,This flight is relatively short distance and the departure time is in the middle of the day.  It's possible congestion could cause a delay.
2018-09-09,YV,6097,IAH,MEM,1435,1438.0,3.0,22.0,1500.0,1605.0,3.0,1614,1608.0,-6.0,0.0,,0.0,99.0,90.0,65.0,468.0,,,,,,,90,"The flight has a relatively short distance and is departing in the afternoon. Historically, flights with similar characteristics often see minor delays due to air traffic congestion."
2018-05-02,DL,1738,MLB,ATL,710,703.0,-7.0,28.0,731.0,840.0,9.0,844,849.0,5.0,0.0,,0.0,94.0,106.0,69.0,442.0,,,,,,,30,Airports close to Atlanta often experience delays due to high traffic volume. Long distance flights sometimes have a higher chance of being delayed compared to shorter ones.
2018-02-19,UA,1857,EWR,RSW,2011,2005.0,-6.0,21.0,2026.0,2258.0,3.0,2321,2301.0,-20.0,0.0,,0.0,190.0,176.0,152.0,1068.0,,,,,,,60,This flight is scheduled for a late departure time due to its long distance and arrival window on the east coast. The airline might have factors influencing scheduling in that region.
2018-08-13,UA,643,KOA,SFO,1315,1315.0,0.0,9.0,1324.0,2056.0,2.0,2119,2058.0,-21.0,0.0,,0.0,304.0,283.0,272.0,2367.0,,,,,,,30,"Flights from Hawaii tend to experience some delays due to air traffic congestion in the Pacific, especially during peak hours. Long distance flights also typically require more time for preparation and boarding procedures."
2018-04-16,9E,5174,DSM,LGA,751,1336.0,345.0,13.0,1349.0,1700.0,27.0,1135,1727.0,352.0,0.0,,0.0,164.0,171.0,131.0,1031.0,0.0,0.0,352.0,0.0,0.0,,26,"Flights from smaller airports often experience delays due to air traffic congestion at larger destination airports.  Additionally, transcontinental flights can face unexpected turbulence and routing adjustments impacting arrival times. "
2018-01-30,AA,2556,DFW,ELP,1255,1251.0,-4.0,12.0,1303.0,1319.0,3.0,1343,1322.0,-21.0,0.0,,0.0,108.0,91.0,76.0,551.0,,,,,,,30,"Given the short distance between Dallas/Fort Worth (DFW) and El Paso (ELP), a slight delay is possible due to potential  air traffic congestion at DFW airport during peak travel times."
2018-03-31,G4,166,AZA,ATW,650,648.0,-2.0,10.0,658.0,1151.0,4.0,1210,1155.0,-15.0,0.0,,0.0,200.0,187.0,173.0,1452.0,,,,,,,30,This flight has a relatively long distance to travel and a late scheduled arrival time. It's possible the airline schedules buffer time for potential logistical delays.
2018-11-14,DL,1750,LAX,JFK,1255,1258.0,3.0,18.0,1316.0,2106.0,11.0,2125,2117.0,-8.0,0.0,,0.0,330.0,319.0,290.0,2475.0,,,,,,,36,This flight likely experiences routine delays due to the long distance between LAX and JFK. Transatlantic flights often see scheduling adjustments to account for fuel stops or air traffic control congestion.  The late afternoon departure time could also contribute to potential delays.
2018-07-14,G4,684,SFB,BIS,1415,1444.0,29.0,11.0,1455.0,1727.0,6.0,1711,1733.0,22.0,0.0,,0.0,236.0,229.0,212.0,1628.0,19.0,0.0,0.0,0.0,3.0,,30,"Flights departing in the late afternoon often experience slight delays due to air traffic congestion. The distance between SFB and BIS is significant, which can contribute to potential scheduling complications. Given the carrier and route, there's a possibility of maintenance related delays as well."
2018-05-06,OO,5241,DEN,GJT,753,748.0,-5.0,20.0,808.0,844.0,4.0,900,848.0,-12.0,0.0,,0.0,67.0,60.0,36.0,212.0,,,,,,,60,This flight is likely experiencing a slight delay due to its short distance and timing. There may be traffic congestion or operational issues contributing to the postponement.
2018-05-14,AA,1750,CLT,DCA,1801,1958.0,117.0,13.0,2011.0,2121.0,8.0,1938,2129.0,111.0,0.0,,0.0,97.0,91.0,70.0,331.0,0.0,0.0,111.0,0.0,0.0,,30,This flight may be delayed due to a busy time at the airport causing congestion and impacting on gate availability. Additionally flights from CLT during evening hours can sometimes experience delays based on traffic flow.
2018-12-09,WN,3394,SAN,SJC,1800,1806.0,6.0,11.0,1817.0,1918.0,3.0,1925,1921.0,-4.0,0.0,,0.0,85.0,75.0,61.0,417.0,,,,,,,60,Southwest Airlines flights are often delayed due to operational reasons such as air traffic congestion and maintenance issues.
2018-12-24,AS,1084,SFO,IAD,930,942.0,12.0,35.0,1017.0,1737.0,7.0,1732,1744.0,12.0,0.0,,0.0,302.0,302.0,260.0,2419.0,,,,,,,60,This flight is transcontinental with a scheduled departure time in the morning and arrival in the evening.  Flights this distance often experience moderate delays due to air traffic congestion.
2018-10-26,OO,3594,JAX,BOS,1925,1941.0,16.0,19.0,2000.0,2209.0,10.0,2209,2219.0,10.0,0.0,,0.0,164.0,158.0,129.0,1010.0,,,,,,,30,"This flight is relatively long-haul with  a scheduled departure time in the late evening.  Airlines often experience operational delays during peak travel periods, which could affect this flight. The  distance between airports can also contribute to potential delays due to air traffic congestion or unexpected events."
2018-09-03,AA,2658,PDX,PHX,505,504.0,-1.0,13.0,517.0,727.0,4.0,743,731.0,-12.0,0.0,,0.0,158.0,147.0,130.0,1009.0,,,,,,,30,This flight appears to be operated by a major airline and has a relatively short distance.  Departure time in the late afternoon could suggest potential for congestion at the origin airport.
2018-07-22,MQ,3936,TXK,DFW,1356,1344.0,-12.0,8.0,1352.0,1427.0,13.0,1506,1440.0,-26.0,0.0,,0.0,70.0,56.0,35.0,181.0,,,,,,,20,This flight has a relatively short distance and schedule departure time. Airlines sometimes run flights closer to the scheduled departure time for shorter routes as turnaround times are quicker.
2018-08-20,YX,3439,IAH,PIT,2000,2009.0,9.0,16.0,2025.0,2346.0,5.0,2350,2351.0,1.0,0.0,,0.0,170.0,162.0,141.0,1117.0,,,,,,,60,This flight departs in the late evening and has a long distance to cover. These factors often contribute to potential delays.
