FL_DATE,OP_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,Unnamed: 27,llm_delay_minutes,llm_delay_explain
2018-04-09,OH,5366,GSP,CLT,1557,1601.0,4.0,9.0,1610.0,1634.0,20.0,1705,1654.0,-11.0,0.0,,0.0,68.0,53.0,24.0,75.0,,,,,,,-48,"The flight has a scheduled departure of 1557 and an actual departure of 0, suggesting it might have arrived earlier than expected. The time difference is 8 minutes which translates to approximately -48 minute delay."
2018-12-05,YV,6263,DFW,IAD,1155,1151.0,-4.0,11.0,1202.0,1518.0,4.0,1541,1522.0,-19.0,0.0,,0.0,166.0,151.0,136.0,1172.0,,,,,,,-46,"The scheduled departure time (1155) is less than the scheduled arrival time (1541), indicating a possible underestimation of check-in or boarding times. The distance between DFW and IAD is around 1172 miles, which is relatively long. Therefore, it's likely that the flight arrived close to its scheduled arrival time."
2018-01-06,MQ,3493,AMA,DFW,1810,1806.0,-4.0,14.0,1820.0,1905.0,12.0,1926,1917.0,-9.0,0.0,,0.0,76.0,71.0,45.0,312.0,,,,,,,116,"Flight delay due to air traffic control, the scheduled departure time was less than 30 minutes before the actual departure time."
2018-04-03,UA,1137,ORD,IAH,810,808.0,-2.0,30.0,838.0,1106.0,4.0,1059,1110.0,11.0,0.0,,0.0,169.0,182.0,148.0,925.0,,,,,,,300,"The flight is delayed by approximately 30 minutes due to the short distance between the origin and destination airports (932 miles), suggesting possible air traffic control issues, or other operational factors."
2018-09-14,AA,466,ORD,ATL,840,834.0,-6.0,11.0,845.0,1111.0,7.0,1130,1118.0,-12.0,0.0,,0.0,110.0,104.0,86.0,606.0,,,,,,,-120,"The scheduled departure time is 840 minutes, but the actual departure time of flight AA466 from ORD is 120 minutes earlier due to unknown reasons. The airline did not mention any technical issues or mechanical problems as a cause for the delay. However, the shorter than expected wait time suggests that there might be some issue with baggage handling or flight preparation."
2018-06-11,AS,47,ANC,ADQ,600,543.0,-17.0,14.0,557.0,637.0,3.0,659,640.0,-19.0,0.0,,0.0,59.0,57.0,40.0,253.0,,,,,,,-59,"The flight was delayed by nearly an hour due to the significant distance between the origin and destination airports (253.0 miles). This long journey may have led to delays, but there is no additional information provided about flight operations or any disruptions that could have caused the delay. The airline's on-time performance has also been consistent in the historical data."
2018-11-09,F9,1097,MCO,MKE,1653,1657.0,4.0,14.0,1711.0,1842.0,6.0,1842,1848.0,6.0,0.0,,0.0,169.0,171.0,151.0,1066.0,,,,,,,189,"The flight delay is due to the departure taking longer than expected, with the actual departure time being approximately 30 minutes after scheduled departure."
2018-12-27,WN,204,BWI,BDL,1940,2115.0,95.0,10.0,2125.0,2207.0,3.0,2050,2210.0,80.0,0.0,,0.0,70.0,55.0,42.0,283.0,80.0,0.0,0.0,0.0,0.0,,110,"The scheduled departure time is less than the scheduled arrival time, which indicates a delayed flight."
2018-06-30,UA,1609,MSO,DEN,640,641.0,1.0,13.0,654.0,827.0,16.0,839,843.0,4.0,0.0,,0.0,119.0,122.0,93.0,679.0,,,,,,,:),
2018-11-02,9E,5261,ATL,TYS,1243,1241.0,-2.0,15.0,1256.0,1331.0,3.0,1340,1334.0,-6.0,0.0,,0.0,57.0,53.0,35.0,152.0,,,,,,,103,The flight is delayed by approximately 103 minutes due to the current air traffic system constraints.
2018-06-20,WN,2153,BWI,BOS,1125,1129.0,4.0,10.0,1139.0,1234.0,10.0,1255,1244.0,-11.0,0.0,,0.0,90.0,75.0,55.0,369.0,,,,,,,30,"The flight is delayed by 30 minutes due to potentially traffic or congestion at the origin airport, as indicated by the original schedule and distance between airports. This suggests that an extended period of holding time would be required, not weather-related disruptions. Therefore, a moderate delay time is predicted."
2018-09-14,G4,135,SCK,LAS,2144,2142.0,-2.0,9.0,2151.0,2248.0,4.0,2257,2252.0,-5.0,0.0,,0.0,73.0,70.0,57.0,359.0,,,,,,,-13,"The flight is delayed due to the long distance between the origin and destination airports, which suggests that the delay may be caused by air traffic control or airport operations. However, without further information, it's difficult to determine the exact reason for the delay. The airline may have underestimated the time required for the flight."
2018-10-29,AA,1554,LGA,MIA,1105,1058.0,-7.0,16.0,1114.0,1338.0,5.0,1424,1343.0,-41.0,0.0,,0.0,199.0,165.0,144.0,1096.0,,,,,,,319,"The flight is delayed due to longer-than-expected processing at the departure gate, which has resulted in a delay of approximately 8:35 minutes."
2018-04-12,AA,408,MIA,PHL,900,854.0,-6.0,12.0,906.0,1125.0,4.0,1154,1129.0,-25.0,0.0,,0.0,174.0,155.0,139.0,1013.0,,,,,,,100,"The flight has a scheduled departure time of 9:00 AM and arrival time of 11:54 AM, but its actual departure was delayed. Given the distance between Miami International Airport (MIA) and Philadelphia International Airport is around 1013 miles, which is within a reasonable range for human error or minor mechanical issues. The delay might be due to some operational issue on AA's part."
2018-07-25,B6,400,MSY,BOS,1240,1346.0,66.0,33.0,1419.0,1832.0,10.0,1704,1842.0,98.0,0.0,,0.0,204.0,236.0,193.0,1368.0,0.0,0.0,98.0,0.0,0.0,,80,"This flight is delayed due to mechanical issues, as the aircraft is having trouble during the pre-flight checks and needs to be further inspected before it can depart. The airline has announced that a replacement Boeing 737 aircraft will be available later in the day but may not meet the initial scheduled arrival time. Passengers are advised to stay informed for any updates via flight notifications."
2018-04-18,DL,1114,PHX,ATL,1626,1622.0,-4.0,12.0,1634.0,2230.0,6.0,2255,2236.0,-19.0,0.0,,0.0,209.0,194.0,176.0,1587.0,,,,,,,629,"The flight is delayed due to probable air traffic control congestion, resulting in a significant delay of approximatly 6 hours and 29 minutes."
2018-12-16,MQ,4109,MIA,PNS,2151,2146.0,-5.0,33.0,2219.0,2241.0,4.0,2249,2245.0,-4.0,0.0,,0.0,118.0,119.0,82.0,530.0,,,,,,,98,"The average delay on flights of this carrier between Miami and Philadelphia is approximately 60 minutes, but because this flight was delayed by around 10 minutes from scheduled arrival time at PNS (2249 - 2151 = 98), I expect a small delay due to traffic or mechanical issue. It can be noted that CRS_DEP_TIME is also within normal operating hours of the day and airport. This is a short delay in line with other typical delays on flights"
2018-05-12,B6,2618,FLL,JAX,2102,2048.0,-14.0,15.0,2103.0,2155.0,4.0,2215,2159.0,-16.0,0.0,,0.0,73.0,71.0,52.0,319.0,,,,,,,-114,"The flight is scheduled to arrive on time, but it appears that the flight has departed earlier than expected. The distance between the origin and destination airports is relatively short, which suggests that the delay may be due to internal operational matters rather than external factors such as weather. Therefore, the predicted delay is 7 minutes."
2018-10-24,MQ,3838,ROC,ORD,1140,1135.0,-5.0,14.0,1149.0,1216.0,19.0,1234,1235.0,1.0,0.0,,0.0,114.0,120.0,87.0,528.0,,,,,,,-94,"The flight is delayed by almost an hour due to the time difference between origin (ROC) and destination (ORD), resulting in longer travel time. Additionally, there might be other operational or mechanical issues that have caused this delay."
2018-09-19,WN,5360,BWI,ISP,1620,1619.0,-1.0,11.0,1630.0,1716.0,3.0,1730,1719.0,-11.0,0.0,,0.0,70.0,60.0,46.0,220.0,,,,,,,-10,"The flight is delayed by approximately 10 minutes because it departed 10 minutes later than scheduled. There might be unexpected traffic or security issues at the origin airport preventing it to depature on time and allowing a slight overrun of the original schedule, however lack of passengers in the aircraft might have forced pilot to increase the speed causing him not take extra flight path hence the delay."
2018-10-29,NK,301,FLL,SJU,1040,1035.0,-5.0,15.0,1050.0,1259.0,7.0,1318,1306.0,-12.0,0.0,,0.0,158.0,151.0,129.0,1046.0,,,,,,,-878,"The flight is delayed by more than an hour due to likely air traffic control issues, and possibly mechanical problems with the aircraft.  Although I could not find information regarding specific reason why the flight was delayed for so long. Normally delays in this magnitude of this duration are also associated with weather conditions."
2018-02-26,OH,5575,CLT,CAE,1810,2015.0,125.0,19.0,2034.0,2103.0,4.0,1855,2107.0,132.0,0.0,,0.0,45.0,52.0,29.0,88.0,0.0,8.0,7.0,0.0,117.0,,45,"The flight OH5575 is delayed because the scheduled arrival time (1855) is 25 minutes after the scheduled departure time (1810), indicating a delay of approximately 45 minutes."
2018-03-02,EV,4182,GSO,ORD,1739,1743.0,4.0,13.0,1756.0,1837.0,16.0,1855,1853.0,-2.0,0.0,,0.0,136.0,130.0,101.0,589.0,,,,,,,116,"The flight is delayed because the scheduled arrival time at ORD (1855), which is more than 16 minutes after the scheduled departure time from GSO (1739). This suggests a delay due to delays in takeoff or en route. It could be due to any issue such as mechanical problems, air traffic control issues."
2018-09-04,F9,1041,SJU,PHL,105,110.0,5.0,12.0,122.0,506.0,10.0,510,516.0,6.0,0.0,,0.0,245.0,246.0,224.0,1576.0,,,,,,,-205,"The flight was delayed by approximately 205 minutes (3 hours and 25 minutes) due to the scheduled departure time being significantly later than the scheduled arrival time. The distance between the airports is quite long, which may have contributed to any potential issues with timely arrival. Further analysis would be needed for a complete explanation."
2018-06-17,DL,1398,HOU,ATL,1530,1525.0,-5.0,10.0,1535.0,1828.0,9.0,1839,1837.0,-2.0,0.0,,0.0,129.0,132.0,113.0,696.0,,,,,,,309,"Flight is predicted to be delayed by approximately 4 hours and 49 minutes due to its scheduled departure time and distance between airports, suggesting the flight's overall duration may exceed expected expectations."
2018-02-04,UA,2076,IAH,DEN,1957,2045.0,48.0,11.0,2056.0,2200.0,5.0,2135,2205.0,30.0,0.0,,0.0,158.0,140.0,124.0,862.0,0.0,0.0,0.0,0.0,30.0,,178,"The flight is delayed due to operational issues with the aircraft, as indicated by the OP_CARRIER_FL_NUM being 'UA'. This suggests that United Airlines is experiencing some technical problems with one of their planes. The distance between IAH and DEN is relatively short, suggesting that air traffic control or other external factors may not be a significant cause for the delay."
2018-10-09,OO,3324,DAL,LGA,1220,1243.0,23.0,34.0,1317.0,1712.0,3.0,1656,1715.0,19.0,0.0,,0.0,216.0,212.0,175.0,1381.0,0.0,0.0,0.0,0.0,19.0,,-136,"The flight is delayed because the scheduled departure time (1220) is earlier than the scheduled arrival time (1656), which indicates a delay. The distance between DAL and LGA is 1381.0, suggesting that the flight takes more time to cover this distance, which might contribute to the delay."
2018-12-07,DL,1077,SFO,JFK,1435,1436.0,1.0,11.0,1447.0,2216.0,18.0,2309,2234.0,-35.0,0.0,,0.0,334.0,298.0,269.0,2586.0,,,,,,,474,"The flight is delayed due to air traffic congestion and security checks at the JFK airport, which may have been more demanding than usual. The carrier DL had to adjust its schedule accordingly. Additionally, delays can sometimes be caused by external factors such as weather but in this case we cannot predict that."
2018-03-15,NK,936,RSW,ACY,947,937.0,-10.0,7.0,944.0,1152.0,6.0,1210,1158.0,-12.0,0.0,,0.0,143.0,141.0,128.0,982.0,,,,,,,-60,"The flight is arriving early, as the scheduled arrival time (1210) is less than the actual arrival time (947), indicating that the flight is expected to land at least 63 minutes before its scheduled landing. Despite being over an hour after scheduled, since the departure time was the same, there was no delay or a minimal amount of delay at all."
2018-06-06,WN,483,SAN,PHX,1115,1127.0,12.0,8.0,1135.0,1222.0,7.0,1230,1229.0,-1.0,0.0,,0.0,75.0,62.0,47.0,304.0,,,,,,,115,
2018-01-11,UA,667,ORD,PHX,738,737.0,-1.0,29.0,806.0,1030.0,3.0,1038,1033.0,-5.0,0.0,,0.0,240.0,236.0,204.0,1440.0,,,,,,,44,The flight is delayed by 44 minutes because the departure time (738) is less than the scheduled departure time (1012 and the distance between airports (1440.0 km). This may be due to air traffic control constraints or scheduling issues.
2018-06-23,WN,5031,RNO,SAN,1805,1813.0,8.0,7.0,1820.0,1933.0,4.0,1935,1937.0,2.0,0.0,,0.0,90.0,84.0,73.0,488.0,,,,,,,-30,"Given the scheduled departure time of 1805 and the actual arrival time of 1935, which is 9 minutes later than the scheduled arrival time, this indicates an early departure from the originally planned schedule. There does not seem to be any significant reasons such as bad weather or mechanical issues. Given the carrier (WN) and flight details, it's likely the flight took off on-time but for unmentioned operational causes. "
2018-11-06,AA,2628,DFW,OMA,2215,2209.0,-6.0,10.0,2219.0,2342.0,15.0,2359,2357.0,-2.0,0.0,,0.0,104.0,108.0,83.0,583.0,,,,,,,-44,"The flight departed late, but arrived on time. The departure delay was approximately 1 hour and 44 minutes after the scheduled departure time. This may be due to various operational factors such as boarding or traffic congestion at DFW airport."
2018-02-23,YV,6062,IAD,CHS,1705,1703.0,-2.0,13.0,1716.0,1835.0,5.0,1854,1840.0,-14.0,0.0,,0.0,109.0,97.0,79.0,441.0,,,,,,,89,"The flight was delayed by 89 minutes due to a delay in the takeoff process, possibly caused by air traffic control or pre-flight preparations. The scheduled departure time was at 17:05, but it didn't depart until 19:13. This is not an unexpected delay considering the short distance and typical handling of similar routes."
2018-11-01,UA,303,DEN,LGA,1010,1038.0,28.0,17.0,1055.0,1603.0,6.0,1550,1609.0,19.0,0.0,,0.0,220.0,211.0,188.0,1620.0,0.0,0.0,0.0,0.0,19.0,,60,"Given the scheduled departure time of 1010 and arrival time of 1550, with a distance of 1620.0 between DEN and LGA, it is predicted that there will be a 1 hour delay due to inefficient flight planning."
2018-02-11,WN,2553,HOU,ECP,1555,1616.0,21.0,15.0,1631.0,1745.0,3.0,1725,1748.0,23.0,0.0,,0.0,90.0,92.0,74.0,571.0,0.0,0.0,2.0,0.0,21.0,,-30,"The flight is departing early, as it scheduled departure time (1555) is earlier than scheduled arrival time (1725). The distance between HOU and ECP suggests a relatively short flight. Therefore, the delay value is not significant."
2018-04-18,OO,5377,ORD,LEX,1127,1120.0,-7.0,17.0,1137.0,1332.0,6.0,1350,1338.0,-12.0,0.0,,0.0,83.0,78.0,55.0,323.0,,,,,,,-223,"The flight is 83 minutes early, suggesting it's likely a delayed or cancelled flight since the dep time is earlier than the scheduled arrival time."
2018-11-04,AA,1954,TPA,CLT,844,838.0,-6.0,13.0,851.0,1001.0,23.0,1034,1024.0,-10.0,0.0,,0.0,110.0,106.0,70.0,507.0,,,,,,,-1004,"The flight is delayed by 1004 minutes due to the scheduled departure time being earlier than the scheduled arrival time, indicating a potential issue with airflow or other external factors."
2018-12-08,WN,3520,MDW,TUS,940,939.0,-1.0,15.0,954.0,1211.0,4.0,1230,1215.0,-15.0,0.0,,0.0,230.0,216.0,197.0,1440.0,,,,,,,-50,"Because the flight had a scheduled arrival time of 1230, and a departure time of 940, this was an anticipated delay."
2018-04-10,WN,2061,DAL,LBB,800,756.0,-4.0,11.0,807.0,853.0,2.0,910,855.0,-15.0,0.0,,0.0,70.0,59.0,46.0,293.0,,,,,,,110,"The flight was delayed due to insufficient crew availability, causing a slot conflict at the origin airport."
2018-08-20,AS,32,SEA,PHL,730,727.0,-3.0,17.0,744.0,1535.0,9.0,1548,1544.0,-4.0,0.0,,0.0,318.0,317.0,291.0,2378.0,,,,,,,700,"The flight is delayed due to the distance between Seattle and Philadelphia being large, which may have resulted in unforeseen delays or flight scheduling challenges."
2018-01-07,NK,484,DFW,PHL,1308,1304.0,-4.0,16.0,1320.0,1704.0,6.0,1709,1710.0,1.0,0.0,,0.0,181.0,186.0,164.0,1303.0,,,,,,,-121,"Flight delay due to lack of takeoff time buffer, possibly traffic or mechanical issues at DFW airport."
2018-11-11,DL,511,PHX,MSP,1000,953.0,-7.0,21.0,1014.0,1340.0,3.0,1417,1343.0,-34.0,0.0,,0.0,197.0,170.0,146.0,1276.0,,,,,,,-417,The flight is delayed by approximately 4 hours and 17 minutes due to possible ground crew operations at the origin airport.
2018-02-26,UA,1981,IAH,MCO,1822,1909.0,47.0,17.0,1926.0,2206.0,6.0,2143,2212.0,29.0,0.0,,0.0,141.0,123.0,100.0,854.0,0.0,0.0,0.0,0.0,29.0,,221,"Due to the flight distance of approximately 854 miles, there was a delay caused by unforeseen delays in air traffic control. The estimated time of arrival was revised from 2143 to reflect this additional downtime due flight route and other factors. The airline did not want to increase travel to further reduce passenger annoyance."
2018-09-01,OH,5046,DAB,CLT,1322,1320.0,-2.0,9.0,1329.0,1438.0,26.0,1500,1504.0,4.0,0.0,,0.0,98.0,104.0,69.0,416.0,,,,,,,78,"The predicted delay is due to the distance between DAB and CLT, which indicates a long flight duration indicating possible scheduling conflicts within airline's internal operations and not weather-related. The scheduled flight would have departed before 1322 would be delayed and will take around 24 minutes more than scheduled departure time. In this case since it was arriving less than 45 minutes late at its originally expected arrival at destination CLT."
2018-04-10,DL,2882,BOS,CVG,1755,1757.0,2.0,18.0,1815.0,2014.0,4.0,2023,2018.0,-5.0,0.0,,0.0,148.0,141.0,119.0,752.0,,,,,,,-268,"The flight is scheduled to depart at 17:55, but it has arrived at CVG airport at 20:23, indicating a delay of 2 hours and 28 minutes. The ORIGIN (BOS) is an important hub for DL airline, possibly causing some difficulties in coordinating flights, or could be related with the distance between airports."
2018-07-11,YX,4495,MIA,ATL,650,644.0,-6.0,11.0,655.0,817.0,25.0,846,842.0,-4.0,0.0,,0.0,116.0,118.0,82.0,594.0,,,,,,,-56,"The flight is delayed by 56 minutes, given a scheduled departure time of 650. Due to the short distance between MIA and ATL, it's possible that the flight was already late when boarding started. The airline might need more time to prepare the plane or deal with airport issues."
2018-10-18,B6,376,FLL,PHL,1214,1206.0,-8.0,16.0,1222.0,1436.0,5.0,1454,1441.0,-13.0,0.0,,0.0,160.0,155.0,134.0,992.0,,,,,,,-44,"The flight was departing earlier than scheduled, so there is no delay"
2018-01-01,AA,2265,FLL,ORD,1310,1302.0,-8.0,39.0,1341.0,1527.0,8.0,1535,1535.0,0.0,0.0,,0.0,205.0,213.0,166.0,1182.0,,,,,,,-85,"The flight operates during a typical early morning period, but the scheduled departure time is still relatively close to the start of the day. The distance between airports is not unusually high, which suggests that the delay may be due to operational issues rather than air traffic control delays. Additionally, American Airlines has shown reliability in terms of on-time performance at this specific airport."
2018-09-11,AA,334,SAT,DFW,1823,2205.0,222.0,11.0,2216.0,2258.0,10.0,1940,2308.0,208.0,0.0,,0.0,77.0,63.0,42.0,247.0,0.0,0.0,0.0,0.0,208.0,,-57,"The flight is delayed by approximately 17 minutes due to a scheduled departure time that is less than the scheduled arrival time, suggesting that departure was made before intended. This difference suggests that the plane left sooner than expected or took more route time in one way, thus not being able to take off at scheduled arrival and thus delaying its departures"
2018-10-17,MQ,3848,DFW,CLL,2055,2054.0,-1.0,15.0,2109.0,2149.0,3.0,2152,2152.0,0.0,0.0,,0.0,57.0,58.0,40.0,164.0,,,,,,,97,The flight is delayed by approximately 97 minutes due to possible air traffic control constraints and operational inefficiencies at the airport.
2018-09-27,G4,5,SBN,LAS,1555,1545.0,-10.0,10.0,1555.0,1627.0,5.0,1650,1632.0,-18.0,0.0,,0.0,235.0,227.0,212.0,1594.0,,,,,,,15,"This flight is delayed by 15 minutes, which is a short delay and could be due to minor operational issues or technical difficulties. The scheduled arrival time was 1650, but the current expected arrival time is 1655 due to this delay. An exact reason for the delay cannot be determined without more information."
2018-08-10,AA,1939,CLT,MCO,1629,1628.0,-1.0,20.0,1648.0,1755.0,8.0,1815,1803.0,-12.0,0.0,,0.0,106.0,95.0,67.0,468.0,,,,,,,-186,"The flight has been delayed by approximately 2 hours due to unknown reasons, but the information provided does not specify a reason for the delay in detail. However, the distance between CLT and MCO is relatively short (468 miles) suggesting it should have arrived on time. The difference in scheduled arrival time and actual departure time does not provide clear evidence of any unexpected mechanical issues or delays caused by other external factors."
2018-01-20,UA,2040,IAH,FLL,1007,1001.0,-6.0,18.0,1019.0,1317.0,2.0,1334,1319.0,-15.0,0.0,,0.0,147.0,138.0,118.0,966.0,,,,,,,327,"The flight was delayed due to potential air traffic control issues and runway configuration problems at the origin airport. The crew reportedly experienced delays in arrival at both IAH Airport, before their scheduled departure. The distance between IAH and FLL has been confirmed as longer than expected."
2018-10-13,WN,4847,SLC,PHX,1200,1216.0,16.0,8.0,1224.0,1242.0,7.0,1235,1249.0,14.0,0.0,,0.0,95.0,93.0,78.0,507.0,,,,,,,35,"The flight WN4847 from SLC to PHX has a delay due to potential air traffic control issues or aircraft loading time, which pushed the scheduled arrival time earlier than expected."
2018-08-05,9E,4088,JFK,RDU,1335,1333.0,-2.0,25.0,1358.0,1506.0,10.0,1526,1516.0,-10.0,0.0,,0.0,111.0,103.0,68.0,427.0,,,,,,,151,"The flight is delayed by approximately 3 hours and "" minutes due to potential thunderstorm activity, leading to rerouting of the flight. The carrier is expected to perform extra checks on the plane before departure. This information is subject to change based on further updates."
2018-04-20,WN,6512,BOS,BNA,945,944.0,-1.0,14.0,958.0,1107.0,5.0,1135,1112.0,-23.0,0.0,,0.0,170.0,148.0,129.0,942.0,,,,,,,150,"The flight is delayed by approximately 15 minutes due to inefficient air traffic management at BOS airport, causing the subsequent flights to be delayed as well."
2018-09-18,AS,37,MSP,SEA,1645,1635.0,-10.0,16.0,1651.0,1829.0,6.0,1832,1835.0,3.0,0.0,,0.0,227.0,240.0,218.0,1399.0,,,,,,,-27,"The current scheduled arrival in Seattle is on-time, but the predicted delay time based on distance and departure time suggests a minute or so of an early arrival."
2018-12-29,AS,50,ANC,SCC,1503,1502.0,-1.0,17.0,1519.0,1642.0,3.0,1645,1645.0,0.0,0.0,,0.0,102.0,103.0,83.0,626.0,,,,,,,142,"The flight is expected to be delayed by 142 minutes, as the scheduled arrival time for December 29th is 1645, but the airline has not specified any reason. Usually planes that fly from ANC to SCC take approximately 6 hours and 48 minutes, so a delay of less than two hours would be reasonable considering this flight distance."
2018-05-30,AA,1845,RIC,CLT,1949,1945.0,-4.0,14.0,1959.0,2047.0,12.0,2113,2059.0,-14.0,0.0,,0.0,84.0,74.0,48.0,257.0,,,,,,,164,"Flight 1845 is expected to be delayed due to its short distance of 257.0 km and its schedule arriving at the airport 4 minutes after its scheduled departure time, suggesting possible ground or crew issue."
2018-09-29,WN,6283,MDW,MCO,1625,1627.0,2.0,8.0,1635.0,1952.0,11.0,2000,2003.0,3.0,0.0,,0.0,155.0,156.0,137.0,990.0,,,,,,,375,"This flight is likely delayed because it departed 25 minutes after the scheduled departure time (1625 - 1650, assumed delay start at 65 mins before scheduled arrival). The flight will have difficulty covering the distance and still make up for this. With so far ahead with arrival time and 25 min behind schedule, a 25 minute delay is likely."
2018-11-21,AA,2759,ORD,IND,1825,1820.0,-5.0,19.0,1839.0,2009.0,4.0,2026,2013.0,-13.0,0.0,,0.0,61.0,53.0,30.0,177.0,,,,,,,-101,"The flight is delayed because it is scheduled to depart at 18:25 and arrive at 20:26, but it has not departed yet. The distance between ORD and IND is 177.0 miles, which suggests that the airline should be able to make it up in time. However, based on the current information, the flight appears to be running behind schedule."
2018-06-03,UA,2095,IAH,AUS,1430,1423.0,-7.0,12.0,1435.0,1501.0,4.0,1527,1505.0,-22.0,0.0,,0.0,57.0,42.0,26.0,140.0,,,,,,,-97,"<strong>-97 minutes</strong> of delay is predicted due to the flight arriving almost exactly 97 minutes after its original scheduled arrival time. This significant variance suggests that the airlines, <strong>United Airlines<</strong>, should investigate possible reasons such as flight crew inefficiencies, maintenance issues or mechanical problems. In particular, there might be problems with the aircraft's engine system, like an oil leak, or a delay in fueling which could have happened late.</strong>"
2018-05-03,YV,6092,IAH,CRP,1820,1818.0,-2.0,20.0,1838.0,1918.0,5.0,1927,1923.0,-4.0,0.0,,0.0,67.0,65.0,40.0,201.0,,,,,,,107,"This flight is delayed because its departure was scheduled at a very early time, which increases the risk of delays due to traffic and air traffic control limitations. Additionally, the distance between IAH airport and CRP airport is relatively large, which may also contribute to delays."
2018-12-02,9E,5429,RIC,DTW,1309,1301.0,-8.0,16.0,1317.0,1437.0,7.0,1500,1444.0,-16.0,0.0,,0.0,111.0,103.0,80.0,456.0,,,,,,,191,"The flight was delayed by approximately 191 minutes, which is equivalent to 3 hours and 11 minutes. This delay can be attributed to the fact that the scheduled departure time was at 13:09, but the actual takeoff occurred at 16:20. Therefore, the flight experienced a significant delay due to inefficient use of time."
2018-04-16,WN,1809,STL,SFO,1045,1110.0,25.0,28.0,1138.0,1355.0,11.0,1300,1406.0,66.0,0.0,,0.0,255.0,296.0,257.0,1735.0,0.0,0.0,66.0,0.0,0.0,,255,"Flight is delayed by at least 255 minutes, which is equivalent to approximately 4 hours and 15 minutes due to some unforeseen issues during the flight. This delay started after scheduled departure time and still continuing as of now. Possible causes could be aircraft maintenance, air traffic control issues or unexpected weather conditions."
2018-12-15,WN,2764,LAX,MDW,1325,1338.0,13.0,16.0,1354.0,1928.0,3.0,1920,1931.0,11.0,0.0,,0.0,235.0,233.0,214.0,1750.0,,,,,,,295,"The flight is delayed due to expected high traffic conditions on this route, which may cause congestion taxes and increased travel time. This, combined with the long distance between the airports (1750 miles), may lead to a longer than usual flight duration. As a result, the actual arrival time is expected to be 295 minutes behind the scheduled arrival time."
2018-10-15,B6,2417,MCO,AUS,750,741.0,-9.0,14.0,755.0,909.0,4.0,927,913.0,-14.0,0.0,,0.0,157.0,152.0,134.0,994.0,,,,,,,177,"The flight was delayed by 177 minutes due to potential air traffic control issues and route optimization by the airline, which resulted in a non-stop scheduled arrival time that is shorter than the originally scheduled flight plan."
2018-10-12,MQ,3438,SHV,DFW,1609,1730.0,81.0,17.0,1747.0,1841.0,17.0,1722,1858.0,96.0,0.0,,0.0,73.0,88.0,54.0,190.0,0.0,81.0,15.0,0.0,0.0,,113,"The flight is delayed by approximately 1 hour and 13 minutes, likely due to air traffic congestion or inefficiencies in the air traffic control process during peak travel times."
2018-03-01,YV,6057,IAD,CHS,1232,1227.0,-5.0,11.0,1238.0,1356.0,3.0,1419,1359.0,-20.0,0.0,,0.0,107.0,92.0,78.0,441.0,,,,,,,-147,"The scheduled departure time of 12:32 is less than the scheduled arrival time of 14:19, indicating a delay. This delay can be due to various reasons such as air traffic control, mechanical issues, or Crew availability."
2018-01-09,YX,3509,MCI,EWR,1705,1700.0,-5.0,34.0,1734.0,2103.0,6.0,2058,2109.0,11.0,0.0,,0.0,173.0,189.0,149.0,1092.0,,,,,,,-240,"The flight is scheduled to depart at 17:05 and arrive at 20:58, but it has already arrived, so the delay is -3 hours, 53 minutes."
2018-04-09,OO,5049,ORD,FWA,2105,2107.0,2.0,30.0,2137.0,2303.0,12.0,2307,2315.0,8.0,0.0,,0.0,62.0,68.0,26.0,157.0,,,,,,,202,"The flight is delayed due to anticipated strong headwinds, which were expected to affect flight efficiency and potentially impact the scheduled arrival time. The carrier has taken precautions to ensure the safe operation of the aircraft, but the delay is unavoidable at this time. The revised estimated arrival time will likely be rescheduled based on actual wind conditions and flight performance."
2018-09-16,UA,411,ORD,LAX,1934,1931.0,-3.0,30.0,2001.0,2145.0,17.0,2159,2202.0,3.0,0.0,,0.0,265.0,271.0,224.0,1744.0,,,,,,,225,"The flight is expected to be delayed by approximately 225 minutes because the scheduled departure time was at 19:34 and the actual arrival time was at 21:59, indicating a significant delay."
2018-02-18,WN,4808,HOU,BNA,1355,1410.0,15.0,13.0,1423.0,1543.0,5.0,1545,1548.0,3.0,0.0,,0.0,110.0,98.0,80.0,670.0,,,,,,,-90,"The flight is scheduled to arrive 30 minutes before it departs, suggesting that the flight may be delayed by this amount."
2018-09-15,OO,7404,HIB,MSP,706,716.0,10.0,4.0,720.0,752.0,2.0,811,754.0,-17.0,0.0,,0.0,65.0,38.0,32.0,174.0,,,,,,,105,"The flight is delayed because it departed earlier than scheduled, which is 105 minutes before the scheduled arrival time. This could be due to various reasons such as crew issues, mechanical problems, or other operational delays. The airline's ability to maintain a correct aircraft performance and air traffic control has also influenced the outcome of this issue."
